id_licitacao,entidade,categoria,quantidade,preco_mercado,preco_estimado,preco_vencedor,numero_licitantes,bdi_percentual,numero_aditivos,historico_contratos,classe
LIC-2025-24469,Câmara Municipal de Recife,Equipamento de Informática,100,2178.4,1979.58,2220.0,2,0.2171,0,1,Não Fraudulenta
LIC-2025-24470,Universidade Federal da Paraíba,Serviço de Limpeza,1,1606.42,1720.82,1568.41,3,0.1513,1,0,Não Fraudulenta
LIC-2025-24471,Governo do Estado da Bahia - Secretaria de Saúde,Mobiliário,50,844.78,807.22,884.62,4,0.226,0,1,Não Fraudulenta
LIC-2025-24472,Prefeitura Municipal de João Pessoa,Serviço de Engenharia,50,187150.13,177545.84,191688.89,3,0.1534,1,2,Não Fraudulenta
LIC-2025-24473,Prefeitura Municipal de São Paulo,Serviço de Limpeza,10,1451.55,1473.19,3099.55,1,0.4067,0,3,Fraudulenta
LIC-2025-24474,Universidade Federal da Paraíba,Serviço de Engenharia,10,167796.17,180173.9,178502.94,3,0.2292,0,1,Não Fraudulenta
LIC-2025-24475,Prefeitura Municipal de São Paulo,Serviço de Engenharia,5,174268.34,157431.91,186031.79,5,0.1579,0,1,Não Fraudulenta
LIC-2025-24476,Departamento Estadual de Trânsito de Minas Gerais,Mobiliário,5,882.83,897.08,1014.67,4,0.1721,0,1,Não Fraudulenta
LIC-2025-24477,Prefeitura Municipal de São Paulo,Consultoria Técnica,100,16212.56,16801.7,33917.6,2,0.3308,0,0,Fraudulenta
LIC-2025-24478,Prefeitura Municipal de São Paulo,Equipamento de Informática,5,2668.59,2501.13,2942.71,3,0.188,0,0,Não Fraudulenta
LIC-2025-24479,Câmara Municipal de Recife,Mobiliário,1,882.77,960.99,964.82,4,0.2356,0,0,Não Fraudulenta
LIC-2025-24480,Departamento Estadual de Trânsito de Minas Gerais,Equipamento de Informática,20,2920.65,2640.04,2715.13,2,0.1725,0,3,Não Fraudulenta
LIC-2025-24481,Câmara Municipal de Recife,Serviço de Limpeza,1,1350.33,1462.22,1379.76,2,0.1521,0,1,Não Fraudulenta
LIC-2025-24482,Secretaria de Educação do Estado do Ceará,Serviço de Engenharia,10,171162.47,176545.24,193992.64,3,0.1699,0,3,Não Fraudulenta
LIC-2025-24483,Câmara Municipal de Recife,Transporte Escolar,10,3545.79,3839.73,3833.22,5,0.2077,0,1,Não Fraudulenta
LIC-2025-24484,Câmara Municipal de Recife,Material de Escritório,20,37.0,34.52,37.84,4,0.2373,0,1,Não Fraudulenta
LIC-2025-24485,Prefeitura Municipal de João Pessoa,Medicamento,20,114.01,108.45,113.34,4,0.2197,0,0,Não Fraudulenta
LIC-2025-24486,Secretaria de Educação do Estado do Ceará,Mobiliário,50,938.09,929.96,890.7,2,0.167,0,4,Não Fraudulenta
LIC-2025-24487,Governo do Estado da Bahia - Secretaria de Saúde,Equipamento de Informática,20,2907.84,3058.92,5139.73,1,0.3277,0,5,Fraudulenta
LIC-2025-24488,Secretaria de Educação do Estado do Ceará,Consultoria Técnica,20,13573.48,13519.09,28257.55,1,0.3181,0,2,Fraudulenta
LIC-2025-24489,Prefeitura Municipal de São Paulo,Serviço de Limpeza,1,1791.35,1867.36,1886.22,4,0.1879,0,1,Não Fraudulenta
LIC-2025-24490,Governo do Estado da Bahia - Secretaria de Saúde,Material de Escritório,10,43.85,44.14,41.13,2,0.1529,1,1,Não Fraudulenta
LIC-2025-24491,Governo do Estado de Pernambuco - Obras,Mobiliário,5,726.53,687.48,670.13,4,0.2249,0,2,Não Fraudulenta
LIC-2025-24492,Prefeitura Municipal de João Pessoa,Serviço de Engenharia,50,150195.28,140497.19,323104.1,2,0.3499,1,3,Fraudulenta
LIC-2025-24493,Universidade Federal da Paraíba,Material de Escritório,50,42.32,45.6,38.48,2,0.1565,0,1,Não Fraudulenta
LIC-2025-24494,Governo do Estado da Bahia - Secretaria de Saúde,Medicamento,10,110.86,118.41,155.84,1,0.4283,0,4,Fraudulenta
LIC-2025-24495,Governo do Estado de Pernambuco - Obras,Material de Escritório,100,34.38,34.89,33.22,5,0.2088,0,2,Não Fraudulenta
LIC-2025-24496,Câmara Municipal de Recife,Serviço de Limpeza,100,1898.76,2008.68,1706.89,2,0.1731,0,0,Não Fraudulenta
LIC-2025-24497,Câmara Municipal de Recife,Transporte Escolar,10,3333.67,3349.46,6648.05,1,0.3943,1,2,Fraudulenta
LIC-2025-24498,Prefeitura Municipal de São Paulo,Transporte Escolar,5,3702.4,3988.41,3466.06,5,0.2287,0,2,Não Fraudulenta
LIC-2025-24499,Universidade Federal da Paraíba,Serviço de Engenharia,20,204644.6,191582.06,183708.0,2,0.1603,0,1,Não Fraudulenta
LIC-2025-24500,Prefeitura Municipal de João Pessoa,Material de Escritório,50,42.03,40.15,38.89,4,0.1819,0,0,Não Fraudulenta
LIC-2025-24501,Governo do Estado de Pernambuco - Obras,Mobiliário,100,990.97,985.58,929.59,4,0.1805,0,2,Não Fraudulenta
LIC-2025-24502,Prefeitura Municipal de São Paulo,Material de Escritório,5,37.72,39.68,73.09,2,0.3105,1,0,Fraudulenta
LIC-2025-24503,Departamento Estadual de Trânsito de Minas Gerais,Mobiliário,20,1004.77,993.67,1132.8,2,0.2055,0,1,Não Fraudulenta
LIC-2025-24504,Governo do Estado de Pernambuco - Obras,Mobiliário,20,793.3,821.81,1124.06,1,0.3721,0,3,Fraudulenta
LIC-2025-24505,Governo do Estado de Pernambuco - Obras,Medicamento,100,99.63,105.33,107.46,4,0.214,1,0,Não Fraudulenta
LIC-2025-24506,Governo do Estado da Bahia - Secretaria de Saúde,Serviço de Limpeza,10,1333.16,1393.45,1295.5,3,0.2159,0,0,Não Fraudulenta
LIC-2025-24507,Governo do Estado da Bahia - Secretaria de Saúde,Mobiliário,10,906.69,902.44,917.78,5,0.1527,0,3,Não Fraudulenta
LIC-2025-24508,Departamento Estadual de Trânsito de Minas Gerais,Medicamento,50,90.71,92.45,89.04,2,0.1793,0,2,Não Fraudulenta
LIC-2025-24509,Câmara Municipal de Recife,Mobiliário,5,1079.98,1121.28,964.6,4,0.2313,0,0,Não Fraudulenta
LIC-2025-24510,Prefeitura Municipal de João Pessoa,Material de Escritório,10,35.47,38.84,38.25,4,0.1886,0,0,Não Fraudulenta
LIC-2025-24511,Governo do Estado de Pernambuco - Obras,Serviço de Limpeza,10,1899.08,1773.18,2064.6,4,0.2132,1,0,Não Fraudulenta
LIC-2025-24512,Governo do Estado de Pernambuco - Obras,Serviço de Limpeza,50,1844.83,1666.31,1761.03,2,0.1918,0,3,Não Fraudulenta
LIC-2025-24513,Governo do Estado de Pernambuco - Obras,Material de Escritório,10,47.52,51.2,49.24,3,0.1969,1,1,Não Fraudulenta
LIC-2025-24514,Prefeitura Municipal de João Pessoa,Consultoria Técnica,10,13738.26,14509.42,15595.91,4,0.1711,0,1,Não Fraudulenta
LIC-2025-24515,Prefeitura Municipal de São Paulo,Medicamento,10,118.89,118.51,118.07,3,0.2296,0,0,Não Fraudulenta
LIC-2025-24516,Departamento Estadual de Trânsito de Minas Gerais,Transporte Escolar,10,4012.59,3865.33,3548.81,4,0.2118,0,1,Não Fraudulenta
LIC-2025-24517,Secretaria de Educação do Estado do Ceará,Material de Escritório,10,43.48,42.4,43.66,2,0.1999,0,0,Não Fraudulenta
LIC-2025-24518,Governo do Estado de Pernambuco - Obras,Medicamento,20,87.96,81.55,85.04,4,0.196,0,1,Não Fraudulenta
LIC-2025-24519,Câmara Municipal de Recife,Medicamento,10,112.09,104.34,106.51,3,0.2429,0,0,Não Fraudulenta
LIC-2025-24520,Prefeitura Municipal de João Pessoa,Transporte Escolar,20,3696.58,3702.86,3692.34,2,0.203,0,1,Não Fraudulenta
LIC-2025-24521,Governo do Estado de Pernambuco - Obras,Serviço de Limpeza,20,1603.97,1492.32,1676.29,3,0.2466,1,0,Não Fraudulenta
LIC-2025-24522,Prefeitura Municipal de São Paulo,Equipamento de Informática,20,2560.07,2402.78,2609.05,3,0.2335,0,3,Não Fraudulenta
LIC-2025-24523,Universidade Federal da Paraíba,Equipamento de Informática,50,2438.77,2504.01,2684.49,2,0.2191,0,1,Não Fraudulenta
LIC-2025-24524,Governo do Estado da Bahia - Secretaria de Saúde,Mobiliário,10,905.37,874.49,1296.98,2,0.2942,2,2,Fraudulenta
LIC-2025-24525,Departamento Estadual de Trânsito de Minas Gerais,Transporte Escolar,100,3254.09,2956.1,4824.93,1,0.414,0,3,Fraudulenta
LIC-2025-24526,Governo do Estado da Bahia - Secretaria de Saúde,Transporte Escolar,5,3395.35,3299.81,3356.25,3,0.2122,0,1,Não Fraudulenta
LIC-2025-24527,Prefeitura Municipal de João Pessoa,Serviço de Engenharia,20,191180.19,201043.18,206436.62,2,0.1736,1,3,Não Fraudulenta
LIC-2025-24528,Secretaria de Educação do Estado do Ceará,Consultoria Técnica,50,12857.31,12471.64,13089.25,3,0.196,0,1,Não Fraudulenta
LIC-2025-24529,Prefeitura Municipal de João Pessoa,Medicamento,20,111.63,111.16,112.81,2,0.1923,0,2,Não Fraudulenta
LIC-2025-24530,Governo do Estado de Pernambuco - Obras,Consultoria Técnica,20,17390.56,16835.77,19787.22,4,0.2314,0,2,Não Fraudulenta
LIC-2025-24531,Governo do Estado de Pernambuco - Obras,Mobiliário,5,774.97,807.58,705.07,4,0.1989,0,0,Não Fraudulenta
LIC-2025-24532,Prefeitura Municipal de João Pessoa,Material de Escritório,5,34.01,34.11,36.38,3,0.2352,0,0,Não Fraudulenta
LIC-2025-24533,Prefeitura Municipal de João Pessoa,Transporte Escolar,50,3591.07,3740.54,5296.4,2,0.311,0,4,Fraudulenta
LIC-2025-24534,Secretaria de Educação do Estado do Ceará,Serviço de Engenharia,10,177237.12,184406.58,295276.63,2,0.349,1,1,Fraudulenta
LIC-2025-24535,Secretaria de Educação do Estado do Ceará,Medicamento,5,114.46,105.45,109.78,4,0.2347,0,0,Não Fraudulenta
LIC-2025-24536,Prefeitura Municipal de João Pessoa,Medicamento,100,95.53,99.47,185.59,1,0.4019,0,1,Fraudulenta
LIC-2025-24537,Câmara Municipal de Recife,Consultoria Técnica,20,14025.41,13698.27,12674.18,5,0.2239,0,0,Não Fraudulenta
LIC-2025-24538,Universidade Federal da Paraíba,Consultoria Técnica,20,12108.6,12845.76,10718.09,2,0.2463,0,0,Não Fraudulenta
LIC-2025-24539,Prefeitura Municipal de João Pessoa,Serviço de Limpeza,100,1369.68,1433.65,1501.78,3,0.1902,0,1,Não Fraudulenta
LIC-2025-24540,Governo do Estado de Pernambuco - Obras,Equipamento de Informática,50,2640.95,2600.66,2498.91,4,0.2229,0,2,Não Fraudulenta
LIC-2025-24541,Governo do Estado da Bahia - Secretaria de Saúde,Consultoria Técnica,5,16570.51,15240.29,18435.14,3,0.1852,0,2,Não Fraudulenta
LIC-2025-24542,Governo do Estado da Bahia - Secretaria de Saúde,Serviço de Engenharia,50,190187.79,172712.56,190794.95,2,0.1655,0,1,Não Fraudulenta
LIC-2025-24543,Câmara Municipal de Recife,Equipamento de Informática,10,2205.77,2312.1,2408.41,4,0.2092,0,1,Não Fraudulenta
LIC-2025-24544,Secretaria de Educação do Estado do Ceará,Equipamento de Informática,20,2103.9,2256.11,2123.06,3,0.2276,0,1,Não Fraudulenta
LIC-2025-24545,Câmara Municipal de Recife,Transporte Escolar,5,3504.55,3154.46,3783.12,2,0.1502,0,2,Não Fraudulenta
LIC-2025-24546,Governo do Estado de Pernambuco - Obras,Serviço de Engenharia,50,150900.35,146851.94,128796.3,3,0.176,0,0,Não Fraudulenta
LIC-2025-24547,Prefeitura Municipal de São Paulo,Serviço de Engenharia,50,211473.95,226240.51,242556.42,4,0.1856,0,2,Não Fraudulenta
LIC-2025-24548,Prefeitura Municipal de São Paulo,Transporte Escolar,20,4779.34,4613.25,5357.6,2,0.2434,0,1,Não Fraudulenta
LIC-2025-24549,Departamento Estadual de Trânsito de Minas Gerais,Serviço de Limpeza,1,1520.53,1582.98,1629.39,4,0.2073,1,2,Não Fraudulenta
LIC-2025-24550,Governo do Estado da Bahia - Secretaria de Saúde,Mobiliário,50,935.21,1014.57,873.39,3,0.1719,0,2,Não Fraudulenta
LIC-2025-24551,Governo do Estado da Bahia - Secretaria de Saúde,Mobiliário,10,1027.08,994.06,955.88,3,0.1596,1,2,Não Fraudulenta
LIC-2025-24552,Departamento Estadual de Trânsito de Minas Gerais,Transporte Escolar,100,4686.64,4626.34,5379.03,3,0.1613,1,2,Não Fraudulenta
LIC-2025-24553,Prefeitura Municipal de João Pessoa,Serviço de Limpeza,1,1594.71,1664.26,2760.06,1,0.3893,2,4,Fraudulenta
LIC-2025-24554,Governo do Estado de Pernambuco - Obras,Transporte Escolar,50,4571.06,4719.97,5021.25,2,0.2007,1,2,Não Fraudulenta
LIC-2025-24555,Universidade Federal da Paraíba,Serviço de Limpeza,10,1359.14,1463.69,1361.08,2,0.2316,0,0,Não Fraudulenta
LIC-2025-24556,Governo do Estado da Bahia - Secretaria de Saúde,Equipamento de Informática,5,2152.12,2232.3,1911.74,5,0.2457,0,0,Não Fraudulenta
LIC-2025-24557,Prefeitura Municipal de João Pessoa,Transporte Escolar,20,3440.81,3205.87,3904.46,5,0.2342,0,2,Não Fraudulenta
LIC-2025-24558,Câmara Municipal de Recife,Serviço de Limpeza,20,1748.02,1607.08,1990.79,3,0.1768,0,0,Não Fraudulenta
LIC-2025-24559,Governo do Estado da Bahia - Secretaria de Saúde,Serviço de Engenharia,5,158973.2,163429.53,166015.74,2,0.1542,1,2,Não Fraudulenta
LIC-2025-24560,Câmara Municipal de Recife,Transporte Escolar,10,4499.7,4179.92,4613.41,4,0.2145,0,0,Não Fraudulenta
LIC-2025-24561,Governo do Estado de Pernambuco - Obras,Consultoria Técnica,20,16841.48,15308.0,16087.3,3,0.1614,1,3,Não Fraudulenta
LIC-2025-24562,Governo do Estado da Bahia - Secretaria de Saúde,Transporte Escolar,5,4578.0,4611.05,9830.71,1,0.3312,1,2,Fraudulenta
LIC-2025-24563,Câmara Municipal de Recife,Transporte Escolar,10,4543.44,4796.48,4767.64,3,0.2071,1,3,Não Fraudulenta
LIC-2025-24564,Prefeitura Municipal de São Paulo,Serviço de Engenharia,50,155612.57,156618.72,173923.37,2,0.2376,1,0,Não Fraudulenta
LIC-2025-24565,Prefeitura Municipal de João Pessoa,Material de Escritório,50,36.15,33.12,34.98,4,0.2053,0,1,Não Fraudulenta
LIC-2025-24566,Câmara Municipal de Recife,Medicamento,10,117.79,128.47,106.1,3,0.2377,0,0,Não Fraudulenta
LIC-2025-24567,Prefeitura Municipal de São Paulo,Material de Escritório,50,38.65,35.43,81.4,1,0.3077,1,1,Fraudulenta
LIC-2025-24568,Governo do Estado de Pernambuco - Obras,Material de Escritório,20,35.91,36.15,33.93,4,0.2039,0,0,Não Fraudulenta
LIC-2025-24569,Governo do Estado de Pernambuco - Obras,Medicamento,100,86.98,89.3,169.67,1,0.319,1,2,Fraudulenta
LIC-2025-24570,Prefeitura Municipal de João Pessoa,Transporte Escolar,10,4374.04,3967.38,6875.84,1,0.2962,0,1,Fraudulenta
LIC-2025-24571,Departamento Estadual de Trânsito de Minas Gerais,Equipamento de Informática,5,2860.98,3045.72,4063.03,1,0.3804,1,2,Fraudulenta
LIC-2025-24572,Governo do Estado de Pernambuco - Obras,Material de Escritório,50,37.24,40.86,34.59,5,0.2067,0,3,Não Fraudulenta
LIC-2025-24573,Governo do Estado de Pernambuco - Obras,Mobiliário,10,953.16,1039.82,1083.04,3,0.2415,0,1,Não Fraudulenta
LIC-2025-24574,Prefeitura Municipal de São Paulo,Serviço de Engenharia,20,165178.03,179193.03,180011.18,2,0.1578,0,1,Não Fraudulenta
LIC-2025-24575,Universidade Federal da Paraíba,Transporte Escolar,20,4044.57,4227.38,4279.11,2,0.1715,1,2,Não Fraudulenta
LIC-2025-24576,Governo do Estado da Bahia - Secretaria de Saúde,Transporte Escolar,20,3719.98,4088.98,3424.51,3,0.225,1,2,Não Fraudulenta
LIC-2025-24577,Universidade Federal da Paraíba,Medicamento,20,108.01,101.32,122.41,5,0.1745,0,1,Não Fraudulenta
LIC-2025-24578,Universidade Federal da Paraíba,Serviço de Engenharia,100,155634.96,163772.27,159077.02,2,0.1705,0,2,Não Fraudulenta
LIC-2025-24579,Prefeitura Municipal de São Paulo,Medicamento,5,109.19,116.03,100.33,2,0.165,0,2,Não Fraudulenta
LIC-2025-24580,Câmara Municipal de Recife,Equipamento de Informática,50,2573.66,2800.1,2846.0,4,0.2311,0,0,Não Fraudulenta
LIC-2025-24581,Departamento Estadual de Trânsito de Minas Gerais,Serviço de Limpeza,100,1749.97,1606.72,1670.65,3,0.2123,0,1,Não Fraudulenta
LIC-2025-24582,Prefeitura Municipal de João Pessoa,Consultoria Técnica,100,17700.73,15945.39,15287.49,5,0.2387,0,2,Não Fraudulenta
LIC-2025-24583,Governo do Estado de Pernambuco - Obras,Transporte Escolar,10,3625.96,3451.5,3263.52,2,0.151,0,4,Não Fraudulenta
LIC-2025-24584,Secretaria de Educação do Estado do Ceará,Medicamento,10,94.75,86.82,85.51,4,0.169,0,1,Não Fraudulenta
LIC-2025-24585,Câmara Municipal de Recife,Transporte Escolar,20,3300.3,3029.93,3429.73,2,0.2372,0,0,Não Fraudulenta
LIC-2025-24586,Câmara Municipal de Recife,Mobiliário,10,991.54,1037.87,1665.14,1,0.33,0,4,Fraudulenta
LIC-2025-24587,Governo do Estado da Bahia - Secretaria de Saúde,Consultoria Técnica,5,15318.0,14660.8,13248.42,5,0.21,0,2,Não Fraudulenta
LIC-2025-24588,Secretaria de Educação do Estado do Ceará,Medicamento,5,112.56,108.72,97.15,3,0.168,0,2,Não Fraudulenta
LIC-2025-24589,Governo do Estado da Bahia - Secretaria de Saúde,Material de Escritório,10,46.26,48.72,52.56,4,0.1668,0,2,Não Fraudulenta
LIC-2025-24590,Secretaria de Educação do Estado do Ceará,Transporte Escolar,50,4499.15,4656.26,5133.97,3,0.2408,0,3,Não Fraudulenta
LIC-2025-24591,Departamento Estadual de Trânsito de Minas Gerais,Transporte Escolar,10,3356.21,3112.53,3810.94,4,0.1815,1,4,Não Fraudulenta
LIC-2025-24592,Departamento Estadual de Trânsito de Minas Gerais,Mobiliário,100,837.03,865.77,755.46,4,0.1875,0,0,Não Fraudulenta
LIC-2025-24593,Prefeitura Municipal de João Pessoa,Mobiliário,50,768.92,827.07,796.84,4,0.2009,0,0,Não Fraudulenta
LIC-2025-24594,Prefeitura Municipal de João Pessoa,Equipamento de Informática,20,2553.17,2447.93,2506.73,4,0.2059,1,2,Não Fraudulenta
LIC-2025-24595,Secretaria de Educação do Estado do Ceará,Mobiliário,20,852.05,835.04,781.32,2,0.233,0,0,Não Fraudulenta
LIC-2025-24596,Governo do Estado de Pernambuco - Obras,Mobiliário,10,908.97,925.72,880.16,4,0.2335,0,0,Não Fraudulenta
LIC-2025-24597,Governo do Estado de Pernambuco - Obras,Equipamento de Informática,10,2594.91,2795.12,2660.27,5,0.1939,0,4,Não Fraudulenta
LIC-2025-24598,Departamento Estadual de Trânsito de Minas Gerais,Transporte Escolar,20,4566.22,4873.17,3946.09,3,0.1974,0,1,Não Fraudulenta
LIC-2025-24599,Universidade Federal da Paraíba,Serviço de Engenharia,20,151307.13,162222.52,146242.4,4,0.1687,1,2,Não Fraudulenta
LIC-2025-24600,Governo do Estado de Pernambuco - Obras,Transporte Escolar,1,4136.59,3842.16,4032.44,3,0.1574,1,1,Não Fraudulenta
LIC-2025-24601,Prefeitura Municipal de João Pessoa,Serviço de Engenharia,10,172136.7,165141.1,183567.02,5,0.2375,0,3,Não Fraudulenta
LIC-2025-24602,Governo do Estado de Pernambuco - Obras,Mobiliário,20,905.4,992.66,780.04,3,0.2417,1,1,Não Fraudulenta
LIC-2025-24603,Câmara Municipal de Recife,Consultoria Técnica,1,14877.57,16364.35,16810.65,4,0.2359,0,0,Não Fraudulenta
LIC-2025-24604,Secretaria de Educação do Estado do Ceará,Transporte Escolar,100,3549.49,3711.69,3185.49,2,0.1829,0,0,Não Fraudulenta
LIC-2025-24605,Prefeitura Municipal de São Paulo,Medicamento,10,106.6,99.6,182.52,1,0.3903,2,0,Fraudulenta
LIC-2025-24606,Universidade Federal da Paraíba,Serviço de Limpeza,100,1557.26,1608.34,1591.58,2,0.1641,0,0,Não Fraudulenta
LIC-2025-24607,Departamento Estadual de Trânsito de Minas Gerais,Serviço de Limpeza,20,1553.97,1492.94,1661.76,4,0.1873,0,2,Não Fraudulenta
LIC-2025-24608,Departamento Estadual de Trânsito de Minas Gerais,Transporte Escolar,100,3224.7,3546.1,3546.53,3,0.2008,0,1,Não Fraudulenta
LIC-2025-24609,Universidade Federal da Paraíba,Equipamento de Informática,10,2662.81,2893.76,2545.33,5,0.2183,0,0,Não Fraudulenta
LIC-2025-24610,Secretaria de Educação do Estado do Ceará,Equipamento de Informática,50,2352.89,2150.81,2227.96,3,0.1979,0,0,Não Fraudulenta
LIC-2025-24611,Prefeitura Municipal de São Paulo,Equipamento de Informática,5,2424.43,2208.62,2758.45,4,0.1775,0,0,Não Fraudulenta
LIC-2025-24612,Governo do Estado da Bahia - Secretaria de Saúde,Medicamento,10,92.55,85.1,103.24,4,0.1562,0,0,Não Fraudulenta
LIC-2025-24613,Câmara Municipal de Recife,Medicamento,5,93.01,91.74,83.67,2,0.2359,0,0,Não Fraudulenta
LIC-2025-24614,Governo do Estado da Bahia - Secretaria de Saúde,Transporte Escolar,20,3258.92,3324.28,3354.92,4,0.2309,0,4,Não Fraudulenta
LIC-2025-24615,Universidade Federal da Paraíba,Transporte Escolar,20,3622.29,3808.42,3718.89,4,0.2114,0,1,Não Fraudulenta
LIC-2025-24616,Universidade Federal da Paraíba,Transporte Escolar,50,4584.86,4671.1,3935.82,2,0.1573,0,0,Não Fraudulenta
LIC-2025-24617,Prefeitura Municipal de São Paulo,Transporte Escolar,10,4319.46,4716.12,4274.94,5,0.2432,0,1,Não Fraudulenta
LIC-2025-24618,Governo do Estado da Bahia - Secretaria de Saúde,Transporte Escolar,5,3936.08,3811.01,3625.37,4,0.1788,0,2,Não Fraudulenta
LIC-2025-24619,Governo do Estado da Bahia - Secretaria de Saúde,Transporte Escolar,10,3593.79,3648.53,6521.31,1,0.3373,1,2,Fraudulenta
LIC-2025-24620,Câmara Municipal de Recife,Material de Escritório,50,36.07,34.62,41.1,2,0.2154,1,1,Não Fraudulenta
LIC-2025-24621,Secretaria de Educação do Estado do Ceará,Serviço de Engenharia,20,146263.09,142172.42,134179.79,2,0.2237,1,1,Não Fraudulenta
LIC-2025-24622,Prefeitura Municipal de João Pessoa,Material de Escritório,50,40.61,42.43,45.55,2,0.1669,0,4,Não Fraudulenta
LIC-2025-24623,Prefeitura Municipal de João Pessoa,Transporte Escolar,50,3813.59,4142.46,3403.16,4,0.2217,0,0,Não Fraudulenta
LIC-2025-24624,Departamento Estadual de Trânsito de Minas Gerais,Material de Escritório,50,42.84,44.14,46.24,3,0.1633,0,1,Não Fraudulenta
LIC-2025-24625,Câmara Municipal de Recife,Serviço de Engenharia,10,194151.28,185206.77,216831.57,2,0.1844,0,1,Não Fraudulenta
LIC-2025-24626,Prefeitura Municipal de João Pessoa,Mobiliário,100,957.11,930.21,957.96,2,0.2427,0,3,Não Fraudulenta
LIC-2025-24627,Prefeitura Municipal de São Paulo,Transporte Escolar,20,3333.88,3537.11,2992.31,4,0.1831,0,1,Não Fraudulenta
LIC-2025-24628,Prefeitura Municipal de São Paulo,Material de Escritório,100,37.78,38.33,36.58,3,0.1662,1,1,Não Fraudulenta
